43.71626667		1.071	0.88	0.135	0.0675	0.3213	0.704	0.0135	0.003375
44.21893333		1.067	0.87	0.135	0.0675	0.3201	0.696	0.0135	0.003375
44.7216		1.077	0.87	0.134	0.067	0.3231	0.696	0.0134	0.00335
45.22231667		1.058	0.87	0.134	0.067	0.3174	0.696	0.0134	0.00335
45.72498333		1.062	0.87	0.131	0.0655	0.3186	0.696	0.0131	0.003275
46.22573333		1.052	0.862	0.134	0.067	0.3156	0.6896	0.0134	0.00335
46.72648333		1.055	0.856	0.134	0.067	0.3165	0.6848	0.0134	0.00335
47.22723333		1.05	0.859	0.133	0.0665	0.315	0.6872	0.0133	0.003325
47.72798333		1.055	0.86	0.133	0.0665	0.3165	0.688	0.0133	0.003325
48.22871667		1.059	0.861	0.131	0.0655	0.3177	0.6888	0.0131	0.003275
48.73138333		1.053	0.853	0.132	0.066	0.3159	0.6824	0.0132	0.0033
49.23403333		1.047	0.852	0.133	0.0665	0.3141	0.6816	0.0133	0.003325
49.73478333		1.049	0.849	0.132	0.066	0.3147	0.6792	0.0132	0.0033
50.23745		1.038	0.852	0.131	0.0655	0.3114	0.6816	0.0131	0.003275
50.7401		1.051	0.848	0.13	0.065	0.3153	0.6784	0.013	0.00325
51.24083333		1.038	0.839	0.13	0.065	0.3114	0.6712	0.013	0.00325
51.74541667		1.032	0.838	0.131	0.0655	0.3096	0.6704	0.0131	0.003275
52.24615		0.645	0.534	0.078	0.039	0.1935	0.4272	0.0078	0.00195
52.7507		0.89	0.733	0.112	0.056	0.267	0.5864	0.0112	0.0028
53.2553		1.084	0.887	0.137	0.0685	0.3252	0.7096	0.0137	0.003425
53.75986667		1.052	0.86	0.132	0.066	0.3156	0.688	0.0132	0.0033
54.26255		1.038	0.838	0.13	0.065	0.3114	0.6704	0.013	0.00325
54.76711667		1.017	0.827	0.13	0.065	0.3051	0.6616	0.013	0.00325
55.27168333		1.016	0.82	0.13	0.065	0.3048	0.656	0.013	0.00325
55.77433333		1.016	0.821	0.126	0.063	0.3048	0.6568	0.0126	0.00315
56.277		1.011	0.816	0.125	0.0625	0.3033	0.6528	0.0125	0.003125
56.78155		1.008	0.811	0.125	0.0625	0.3024	0.6488	0.0125	0.003125
57.2842		1.002	0.803	0.124	0.062	0.3006	0.6424	0.0124	0.0031
57.78686667		1.001	0.809	0.124	0.062	0.3003	0.6472	0.0124	0.0031
58.2876		1.003	0.801	0.125	0.0625	0.3009	0.6408	0.0125	0.003125
58.79218333		0.989	0.798	0.125	0.0625	0.2967	0.6384	0.0125	0.003125
59.2929		0.996	0.808	0.124	0.062	0.2988	0.6464	0.0124	0.0031
59.79366667		0.986	0.803	0.122	0.061	0.2958	0.6424	0.0122	0.00305
60.29825		0.987	0.796	0.122	0.061	0.2961	0.6368	0.0122	0.00305
60.799		0.972	0.797	0.122	0.061	0.2916	0.6376	0.0122	0.00305
61.29971667		0.98	0.791	0.12	0.06	0.294	0.6328	0.012	0.003
61.8024		0.979	0.788	0.124	0.062	0.2937	0.6304	0.0124	0.0031
62.30695		0.974	0.786	0.125	0.0625	0.2922	0.6288	0.0125	0.003125
62.81155		0.982	0.785	0.122	0.061	0.2946	0.628	0.0122	0.00305
63.31418333		0.972	0.78	0.12	0.06	0.2916	0.624	0.012	0.003
63.81685		0.967	0.786	0.118	0.059	0.2901	0.6288	0.0118	0.00295
64.31758333		0.964	0.783	0.12	0.06	0.2892	0.6264	0.012	0.003
64.82023333		0.965	0.778	0.118	0.059	0.2895	0.6224	0.0118	0.00295
65.3229		0.963	0.77	0.118	0.059	0.2889	0.616	0.0118	0.00295
65.82365		0.954	0.775	0.118	0.059	0.2862	0.62	0.0118	0.00295
66.32631667		0.954	0.768	0.116	0.058	0.2862	0.6144	0.0116	0.0029
66.82896667		0.961	0.768	0.12	0.06	0.2883	0.6144	0.012	0.003
67.32971667		0.952	0.763	0.117	0.0585	0.2856	0.6104	0.0117	0.002925
67.83231667		0.95	0.758	0.12	0.06	0.285	0.6064	0.012	0.003
68.33305		0.948	0.758	0.119	0.0595	0.2844	0.6064	0.0119	0.002975
68.8357		0.953	0.759	0.119	0.0595	0.2859	0.6072	0.0119	0.002975
69.33835		0.939	0.752	0.119	0.0595	0.2817	0.6016	0.0119	0.002975
69.8391		0.948	0.751	0.117	0.0585	0.2844	0.6008	0.0117	0.002925
70.34176667		0.933	0.751	0.115	0.0575	0.2799	0.6008	0.0115	0.002875
70.84443333		0.939	0.751	0.115	0.0575	0.2817	0.6008	0.0115	0.002875
71.34518333		0.934	0.747	0.115	0.0575	0.2802	0.5976	0.0115	0.002875
71.84781667		0.934	0.743	0.114	0.057	0.2802	0.5944	0.0114	0.00285
72.3524		0.925	0.745	0.112	0.056	0.2775	0.596	0.0112	0.0028
72.85695		0.921	0.739	0.113	0.0565	0.2763	0.5912	0.0113	0.002825
73.35768333		0.916	0.74	0.111	0.0555	0.2748	0.592	0.0111	0.002775
73.85845		0.926	0.738	0.114	0.057	0.2778	0.5904	0.0114	0.00285
74.35921667		0.918	0.736	0.112	0.056	0.2754	0.5888	0.0112	0.0028
74.86		0.928	0.737	0.112	0.056	0.2784	0.5896	0.0112	0.0028
75.36456667		0.919	0.737	0.112	0.056	0.2757	0.5896	0.0112	0.0028
75.86916667		0.913	0.734	0.112	0.056	0.2739	0.5872	0.0112	0.0028
76.37183333		0.91	0.733	0.11	0.055	0.273	0.5864	0.011	0.00275
76.8745		0.903	0.731	0.113	0.0565	0.2709	0.5848	0.0113	0.002825
77.37525		0.733	0.58	0.088	0.044	0.2199	0.464	0.0088	0.0022
77.876		0.369	0.299	0.041	0.0205	0.1107	0.2392	0.0041	0.001025
78.37866667		0.983	0.797	0.12	0.06	0.2949	0.6376	0.012	0.003
78.87941667		0.98	0.802	0.12	0.06	0.294	0.6416	0.012	0.003
79.38205		0.954	0.762	0.116	0.058	0.2862	0.6096	0.0116	0.0029
79.88471667		0.919	0.743	0.114	0.057	0.2757	0.5944	0.0114	0.00285
80.38931667		0.908	0.733	0.112	0.056	0.2724	0.5864	0.0112	0.0028
80.89198333		0.909	0.725	0.111	0.0555	0.2727	0.58	0.0111	0.002775
81.39463333		0.904	0.721	0.109	0.0545	0.2712	0.5768	0.0109	0.002725
81.89538333		0.901	0.719	0.111	0.0555	0.2703	0.5752	0.0111	0.002775
82.39996667		0.891	0.717	0.11	0.055	0.2673	0.5736	0.011	0.00275
82.90265		0.899	0.712	0.111	0.0555	0.2697	0.5696	0.0111	0.002775
83.4034		0.892	0.707	0.108	0.054	0.2676	0.5656	0.0108	0.0027
83.90925		0.886	0.711	0.108	0.054	0.2658	0.5688	0.0108	0.0027
84.41443333		0.888	0.708	0.107	0.0535	0.2664	0.5664	0.0107	0.002675
84.91901667		0.887	0.71	0.109	0.0545	0.2661	0.568	0.0109	0.002725
85.42166667		0.885	0.7	0.107	0.0535	0.2655	0.56	0.0107	0.002675
85.92626667		0.881	0.698	0.108	0.054	0.2643	0.5584	0.0108	0.0027
86.4289		0.868	0.694	0.106	0.053	0.2604	0.5552	0.0106	0.00265
86.92965		0.871	0.688	0.105	0.0525	0.2613	0.5504	0.0105	0.002625
87.43041667		0.868	0.689	0.106	0.053	0.2604	0.5512	0.0106	0.00265
87.93308333		0.877	0.691	0.107	0.0535	0.2631	0.5528	0.0107	0.002675
88.43383333		0.866	0.688	0.105	0.0525	0.2598	0.5504	0.0105	0.002625
88.93841667		0.865	0.69	0.105	0.0525	0.2595	0.552	0.0105	0.002625
89.43915		0.859	0.687	0.105	0.0525	0.2577	0.5496	0.0105	0.002625
89.94181667		0.872	0.686	0.105	0.0525	0.2616	0.5488	0.0105	0.002625
90.44255		0.862	0.684	0.105	0.0525	0.2586	0.5472	0.0105	0.002625
90.94521667		0.852	0.683	0.103	0.0515	0.2556	0.5464	0.0103	0.002575
91.44785		0.809	0.642	0.097	0.0485	0.2427	0.5136	0.0097	0.002425
91.95243333		0.601	0.48	0.069	0.0345	0.1803	0.384	0.0069	0.001725
92.45506667		1.064	0.856	0.129	0.0645	0.3192	0.6848	0.0129	0.003225
92.95773333		0.985	0.791	0.12	0.06	0.2955	0.6328	0.012	0.003
93.45848333		0.915	0.731	0.11	0.055	0.2745	0.5848	0.011	0.00275
93.96115		0.883	0.699	0.105	0.0525	0.2649	0.5592	0.0105	0.002625
94.46381667		0.871	0.687	0.106	0.053	0.2613	0.5496	0.0106	0.00265
94.96838333		0.861	0.682	0.105	0.0525	0.2583	0.5456	0.0105	0.002625
95.47103333		0.865	0.681	0.103	0.0515	0.2595	0.5448	0.0103	0.002575
95.97371667		0.866	0.677	0.103	0.0515	0.2598	0.5416	0.0103	0.002575
96.47445		0.855	0.672	0.103	0.0515	0.2565	0.5376	0.0103	0.002575
96.97713333		0.853	0.671	0.101	0.0505	0.2559	0.5368	0.0101	0.002525
97.47978333		0.852	0.667	0.102	0.051	0.2556	0.5336	0.0102	0.00255
97.98436667		0.847	0.667	0.101	0.0505	0.2541	0.5336	0.0101	0.002525
98.48701667		0.832	0.666	0.103	0.0515	0.2496	0.5328	0.0103	0.002575
98.98968333		0.843	0.657	0.1	0.05	0.2529	0.5256	0.01	0.0025
99.49041667		0.842	0.657	0.1	0.05	0.2526	0.5256	0.01	0.0025
99.9949		0.843	0.661	0.099	0.0495	0.2529	0.5288	0.0099	0.002475
100.4956667		0.838	0.66	0.1	0.05	0.2514	0.528	0.01	0.0025
100.9964		0.832	0.655	0.1	0.05	0.2496	0.524	0.01	0.0025
101.5009833		0.831	0.654	0.098	0.049	0.2493	0.5232	0.0098	0.00245
102.0056167		0.831	0.653	0.099	0.0495	0.2493	0.5224	0.0099	0.002475
102.5082667		0.831	0.646	0.099	0.0495	0.2493	0.5168	0.0099	0.002475
103.0090167		0.829	0.65	0.096	0.048	0.2487	0.52	0.0096	0.0024
103.5097833		0.829	0.651	0.097	0.0485	0.2487	0.5208	0.0097	0.002425
104.0105333		0.825	0.646	0.098	0.049	0.2475	0.5168	0.0098	0.00245
104.5150833		0.819	0.645	0.096	0.048	0.2457	0.516	0.0096	0.0024
105.01965		0.818	0.643	0.097	0.0485	0.2454	0.5144	0.0097	0.002425
105.5242333		0.813	0.638	0.098	0.049	0.2439	0.5104	0.0098	0.00245
106.0269167		0.813	0.64	0.097	0.0485	0.2439	0.512	0.0097	0.002425
106.5276667		0.816	0.638	0.097	0.0485	0.2448	0.5104	0.0097	0.002425
107.03225		0.813	0.642	0.095	0.0475	0.2439	0.5136	0.0095	0.002375
107.5349167		0.819	0.647	0.096	0.048	0.2457	0.5176	0.0096	0.0024
108.0356667		0.813	0.636	0.096	0.048	0.2439	0.5088	0.0096	0.0024
108.5402333		0.801	0.635	0.097	0.0485	0.2403	0.508	0.0097	0.002425
109.0448		0.814	0.637	0.094	0.047	0.2442	0.5096	0.0094	0.00235
109.54555		0.81	0.63	0.094	0.047	0.243	0.504	0.0094	0.00235
110.0462833		0.806	0.626	0.094	0.047	0.2418	0.5008	0.0094	0.00235
110.54895		0.798	0.627	0.096	0.048	0.2394	0.5016	0.0096	0.0024
111.0497		0.794	0.625	0.095	0.0475	0.2382	0.5	0.0095	0.002375
111.55425		0.795	0.623	0.096	0.048	0.2385	0.4984	0.0096	0.0024
112.0549833		0.797	0.62	0.095	0.0475	0.2391	0.496	0.0095	0.002375
112.5557167		0.795	0.622	0.092	0.046	0.2385	0.4976	0.0092	0.0023
113.0564833		0.787	0.618	0.091	0.0455	0.2361	0.4944	0.0091	0.002275
113.5590833		0.783	0.615	0.093	0.0465	0.2349	0.492	0.0093	0.002325
114.0636667		0.778	0.615	0.096	0.048	0.2334	0.492	0.0096	0.0024
114.5663167		0.785	0.614	0.092	0.046	0.2355	0.4912	0.0092	0.0023
115.0689833		0.778	0.607	0.093	0.0465	0.2334	0.4856	0.0093	0.002325
115.5697333		0.784	0.605	0.093	0.0465	0.2352	0.484	0.0093	0.002325
116.0704833		0.778	0.607	0.092	0.046	0.2334	0.4856	0.0092	0.0023
116.57505		0.775	0.609	0.092	0.046	0.2325	0.4872	0.0092	0.0023
117.0823667		0.766	0.602	0.091	0.0455	0.2298	0.4816	0.0091	0.002275
117.5842167		0.769	0.603	0.09	0.045	0.2307	0.4824	0.009	0.00225
118.0887833		0.454	0.356	0.054	0.027	0.1362	0.2848	0.0054	0.00135
118.59145		0.712	0.562	0.081	0.0405	0.2136	0.4496	0.0081	0.002025
119.0922		0.797	0.632	0.093	0.0465	0.2391	0.5056	0.0093	0.002325
119.59295		0.779	0.61	0.092	0.046	0.2337	0.488	0.0092	0.0023
120.0975167		0.77	0.605	0.091	0.0455	0.231	0.484	0.0091	0.002275
120.6020833		0.764	0.596	0.09	0.045	0.2292	0.4768	0.009	0.00225
121.1066667		0.766	0.597	0.089	0.0445	0.2298	0.4776	0.0089	0.002225
121.6093		0.76	0.595	0.089	0.0445	0.228	0.476	0.0089	0.002225
122.11195		0.757	0.588	0.09	0.045	0.2271	0.4704	0.009	0.00225
122.6127		0.753	0.59	0.09	0.045	0.2259	0.472	0.009	0.00225
123.11535		0.747	0.586	0.087	0.0435	0.2241	0.4688	0.0087	0.002175
123.6199333		0.75	0.588	0.087	0.0435	0.225	0.4704	0.0087	0.002175
124.1245		0.747	0.577	0.089	0.0445	0.2241	0.4616	0.0089	0.002225
124.6290667		0.744	0.582	0.09	0.045	0.2232	0.4656	0.009	0.00225
125.1317167		0.743	0.578	0.089	0.0445	0.2229	0.4624	0.0089	0.002225
125.6324667		0.736	0.579	0.088	0.044	0.2208	0.4632	0.0088	0.0022
126.1351167		0.736	0.577	0.087	0.0435	0.2208	0.4616	0.0087	0.002175
126.6397		0.742	0.574	0.089	0.0445	0.2226	0.4592	0.0089	0.002225
127.1442667		0.725	0.574	0.088	0.044	0.2175	0.4592	0.0088	0.0022
127.6469333		0.732	0.573	0.086	0.043	0.2196	0.4584	0.0086	0.00215
128.1495833		0.737	0.569	0.087	0.0435	0.2211	0.4552	0.0087	0.002175
128.6503333		0.728	0.568	0.084	0.042	0.2184	0.4544	0.0084	0.0021
129.153		0.725	0.569	0.084	0.042	0.2175	0.4552	0.0084	0.0021
129.65565		0.734	0.565	0.086	0.043	0.2202	0.452	0.0086	0.00215
130.1602		0.725	0.565	0.085	0.0425	0.2175	0.452	0.0085	0.002125
130.6609333		0.728	0.563	0.085	0.0425	0.2184	0.4504	0.0085	0.002125
131.1655167		0.727	0.559	0.086	0.043	0.2181	0.4472	0.0086	0.00215
131.6662667		0.723	0.56	0.084	0.042	0.2169	0.448	0.0084	0.0021
132.16895		0.718	0.557	0.083	0.0415	0.2154	0.4456	0.0083	0.002075
132.6697		0.722	0.558	0.083	0.0415	0.2166	0.4464	0.0083	0.002075
133.17045		0.713	0.558	0.085	0.0425	0.2139	0.4464	0.0085	0.002125
133.675		0.719	0.559	0.088	0.044	0.2157	0.4472	0.0088	0.0022
134.1795833		0.717	0.557	0.084	0.042	0.2151	0.4456	0.0084	0.0021
134.6822		0.723	0.553	0.082	0.041	0.2169	0.4424	0.0082	0.00205
135.1868		0.708	0.555	0.083	0.0415	0.2124	0.444	0.0083	0.002075
135.6875333		0.717	0.551	0.084	0.042	0.2151	0.4408	0.0084	0.0021
136.1902		0.714	0.552	0.084	0.042	0.2142	0.4416	0.0084	0.0021
136.69285		0.713	0.55	0.083	0.0415	0.2139	0.44	0.0083	0.002075
137.1936		0.71	0.552	0.084	0.042	0.213	0.4416	0.0084	0.0021
137.6981667		0.71	0.547	0.081	0.0405	0.213	0.4376	0.0081	0.002025
138.2008333		0.704	0.548	0.082	0.041	0.2112	0.4384	0.0082	0.00205
138.7015833		0.71	0.544	0.082	0.041	0.213	0.4352	0.0082	0.00205
139.2042333		0.7	0.544	0.081	0.0405	0.21	0.4352	0.0081	0.002025
139.7069		0.706	0.545	0.082	0.041	0.2118	0.436	0.0082	0.00205
140.2076333		0.707	0.548	0.081	0.0405	0.2121	0.4384	0.0081	0.002025
140.7103167		0.697	0.539	0.082	0.041	0.2091	0.4312	0.0082	0.00205
141.2129833		0.699	0.538	0.083	0.0415	0.2097	0.4304	0.0083	0.002075
141.7175333		0.697	0.537	0.082	0.041	0.2091	0.4296	0.0082	0.00205
142.2202333		0.697	0.534	0.082	0.041	0.2091	0.4272	0.0082	0.00205
142.7229		0.419	0.322	0.047	0.0235	0.1257	0.2576	0.0047	0.001175
143.22355		0.765	0.602	0.088	0.044	0.2295	0.4816	0.0088	0.0022
143.7262		0.836	0.655	0.098	0.049	0.2508	0.524	0.0098	0.00245
144.22885		0.766	0.598	0.09	0.045	0.2298	0.4784	0.009	0.00225
144.7295833		0.729	0.562	0.085	0.0425	0.2187	0.4496	0.0085	0.002125
145.23035		0.707	0.546	0.082	0.041	0.2121	0.4368	0.0082	0.00205
145.7349		0.706	0.541	0.081	0.0405	0.2118	0.4328	0.0081	0.002025
146.2356333		0.697	0.538	0.079	0.0395	0.2091	0.4304	0.0079	0.001975
146.7383		0.695	0.538	0.078	0.039	0.2085	0.4304	0.0078	0.00195
147.24285		0.69	0.536	0.082	0.041	0.207	0.4288	0.0082	0.00205
147.7436		0.688	0.535	0.079	0.0395	0.2064	0.428	0.0079	0.001975
148.2462833		0.696	0.529	0.078	0.039	0.2088	0.4232	0.0078	0.00195
148.74895		0.695	0.531	0.082	0.041	0.2085	0.4248	0.0082	0.00205
149.2497		0.692	0.528	0.082	0.041	0.2076	0.4224	0.0082	0.00205
149.7504333		0.683	0.527	0.08	0.04	0.2049	0.4216	0.008	0.002
150.2511833		0.683	0.523	0.079	0.0395	0.2049	0.4184	0.0079	0.001975
150.7538333		0.682	0.521	0.079	0.0395	0.2046	0.4168	0.0079	0.001975
151.2564833		0.679	0.52	0.08	0.04	0.2037	0.416	0.008	0.002
151.7572333		0.681	0.521	0.078	0.039	0.2043	0.4168	0.0078	0.00195
152.2598667		0.676	0.519	0.077	0.0385	0.2028	0.4152	0.0077	0.001925
152.76445		0.676	0.521	0.077	0.0385	0.2028	0.4168	0.0077	0.001925
153.2651833		0.671	0.516	0.079	0.0395	0.2013	0.4128	0.0079	0.001975
153.7659333		0.667	0.515	0.076	0.038	0.2001	0.412	0.0076	0.0019
154.2705333		0.669	0.51	0.079	0.0395	0.2007	0.408	0.0079	0.001975
154.7751167		0.673	0.515	0.077	0.0385	0.2019	0.412	0.0077	0.001925
155.2777833		0.663	0.514	0.077	0.0385	0.1989	0.4112	0.0077	0.001925
155.7804333		0.662	0.508	0.076	0.038	0.1986	0.4064	0.0076	0.0019
156.2812		0.671	0.511	0.075	0.0375	0.2013	0.4088	0.0075	0.001875
156.78575		0.665	0.51	0.077	0.0385	0.1995	0.408	0.0077	0.001925
157.2865		0.668	0.505	0.077	0.0385	0.2004	0.404	0.0077	0.001925
157.7910833		0.662	0.508	0.078	0.039	0.1986	0.4064	0.0078	0.00195
158.29565		0.66	0.503	0.075	0.0375	0.198	0.4024	0.0075	0.001875
158.7964		0.654	0.498	0.077	0.0385	0.1962	0.3984	0.0077	0.001925
159.2971667		0.654	0.503	0.074	0.037	0.1962	0.4024	0.0074	0.00185
159.7979167		0.656	0.496	0.072	0.036	0.1968	0.3968	0.0072	0.0018
160.3005833		0.654	0.499	0.076	0.038	0.1962	0.3992	0.0076	0.0019
160.8013167		0.644	0.495	0.075	0.0375	0.1932	0.396	0.0075	0.001875
161.3058667		0.651	0.498	0.075	0.0375	0.1953	0.3984	0.0075	0.001875
161.8104333		0.656	0.496	0.074	0.037	0.1968	0.3968	0.0074	0.00185
162.3111667		0.651	0.496	0.074	0.037	0.1953	0.3968	0.0074	0.00185
162.8156667		0.653	0.493	0.074	0.037	0.1959	0.3944	0.0074	0.00185
163.3164167		0.646	0.496	0.073	0.0365	0.1938	0.3968	0.0073	0.001825
163.821		0.646	0.498	0.075	0.0375	0.1938	0.3984	0.0075	0.001875
164.3236667		0.649	0.496	0.074	0.037	0.1947	0.3968	0.0074	0.00185
164.8282333		0.645	0.497	0.075	0.0375	0.1935	0.3976	0.0075	0.001875
165.3327667		0.651	0.497	0.075	0.0375	0.1953	0.3976	0.0075	0.001875
165.8373667		0.65	0.497	0.073	0.0365	0.195	0.3976	0.0073	0.001825
166.3419		0.65	0.492	0.075	0.0375	0.195	0.3936	0.0075	0.001875
166.8464833		0.646	0.49	0.074	0.037	0.1938	0.392	0.0074	0.00185
167.3472333		0.643	0.494	0.074	0.037	0.1929	0.3952	0.0074	0.00185
167.8479833		0.651	0.496	0.073	0.0365	0.1953	0.3968	0.0073	0.001825
